"CountryCode","SeriesCode","DESCRIPTION",
"SSD","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"SSD","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"SSD","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"SSD","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"SSD","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"SSD","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"SSD","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"SSF","SH.H2O.SMDW.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"SSF","SH.H2O.SMDW.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"SSF","SH.H2O.SMDW.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"SSF","SH.STA.SMSS.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"SSF","SH.STA.SMSS.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"SSF","SH.STA.SMSS.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"STP","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"STP","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"STP","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"STP","IT.NET.USER.ZS","Companhia Santomense de Telecomuniçaôes s.a.r.l. (CST). Autoridade Geral de Regulação",
"STP","SG.NOD.CONS","There is no nondiscrimination provision.",
"SUR","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"SUR","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SUR","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SUR","IT.NET.USER.ZS","Telecommunicatiebedrijf Suriname (TELESUR). Telecommunications Authority Suriname (TAS).",
"SVK","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SVK","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SVK","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SVK","IS.RRS.GOOD.MT.K6","Source: OECD",
"SVK","IS.RRS.PASG.KM","Source: OECD",
"SVK","IT.NET.USER.ZS","Ministry of Transport, Posts and Telecommunications.",
"SVK","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVK","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVK","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVK","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVK","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVK","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SVN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SVN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SVN","IS.RRS.GOOD.MT.K6","Source: OECD",
"SVN","IS.RRS.PASG.KM","Source: OECD",
"SVN","IT.NET.USER.ZS","Telekom Slovenije. 1998: Mobitel. 1999 - 2001: Ministry of Transport and Communications. 2001: Telecommunications Administration. 2002 - 2003: Telecommunications, Broadcasting and Post Agency. 2004 - 2005:  Communication Agency of the Republic of Slovenia (APEK). From 2006: Post and Electronic Communications Agency of the Republic of Slovenia.",
"SVN","SG.NOD.CONS","There is no nondiscrimination provision.",
"SVN","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVN","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVN","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVN","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVN","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SVN","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SWE","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SWE","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SWE","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SWE","IS.RRS.GOOD.MT.K6","Source: OECD",
"SWE","IS.RRS.PASG.KM","Source: OECD",
"SWE","IT.NET.USER.ZS","Telia, Netcom, Europolitan. Swedish Institute for Transport and Communications Analysis. From 2008: Swedish Post and Telecom Agency.",
"SWE","SG.NOD.CONS","There is no nondiscrimination provision.",
"SWE","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SWE","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SWE","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SWE","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SWE","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SWE","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"SWZ","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"SWZ","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SWZ","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SWZ","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"SWZ","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"SWZ","IT.NET.USER.ZS","Eswatini Posts and Telecommunications Corporation (STPC).",
"SYC","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"SYC","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SYC","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SYC","IT.NET.USER.ZS","Cable and Wireless (Seychelles) Ltd.; From 2000: Ministry of Information Technology and Communication.  Ministry of National Development.",
"SYR","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SYR","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SYR","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SYR","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"SYR","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"SYR","IT.NET.USER.ZS","Syrian Telecommunications Establishment (STE).",
"SYR","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"SYR","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"SYR","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"SYR","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"SYR","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"SYR","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"SYR","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"SYR","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"TCA","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"TCA","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TCA","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TCD","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"TCD","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TCD","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TCD","IT.NET.USER.ZS","Until 2003: SOTEL. Office Tchadien de Régulation des Télécommunications.",
"TGO","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TGO","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TGO","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TGO","IT.NET.USER.ZS","Societe des Télécommunications du Togo (TOGO TELECOM). From 2004: Autorité de Règlementation des secteurs de postes  (ART&P).",
"TGO","SG.NOD.CONS","There is no nondiscrimination provision.",
"THA","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"THA","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"THA","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"THA","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"THA","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"THA","IT.NET.USER.ZS","Post and Telegraph Department (PTD). From 2002: Ministry of Information and Communication Authority (MICT).",
"THA","SG.NOD.CONS","There is no nondiscrimination provision.",
"TJK","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TJK","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TJK","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TJK","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"TJK","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"TJK","IT.NET.USER.ZS","Ministry of Communications. From 2003: Tajiktelecom.",
"TJK","SG.NOD.CONS","There is no nondiscrimination provision.",
"TKM","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TKM","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TKM","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TKM","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"TKM","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"TKM","IT.NET.USER.ZS","Ministry of Communications.",
"TKM","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"TKM","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"TKM","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"TKM","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"TKM","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"TKM","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"TKM","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"TKM","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"TLS","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014). GDP data excludes oil output.",
"TLS","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TLS","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TLS","NY.GDP.COAL.RT.ZS","GDP data excludes oil output.",
"TLS","NY.GDP.FRST.RT.ZS","GDP data excludes oil output.",
"TLS","NY.GDP.MINR.RT.ZS","GDP data excludes oil output.",
"TLS","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"TLS","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"TLS","NY.GDP.NGAS.RT.ZS","GDP data excludes oil output.",
"TLS","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"TLS","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"TLS","NY.GDP.PETR.RT.ZS","GDP data excludes oil output.",
"TLS","NY.GDP.TOTL.RT.ZS","GDP data excludes oil output.",
"TLS","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"TLS","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"TLS","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"TLS","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"TLS","SG.GEN.PARL.ZS","The purpose of elections held on 30 August 2001 was to elect members of the Constituent Assembly of Timor-Leste. This body became the National Parliament on 20 May 2002, the date on which the country became independent, without any new elections",
"TON","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"TON","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TON","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"TON","IT.NET.USER.ZS","Until 2000: Tonga Telecommunications Commission (TTC). Tonga Communications Corporation Ltd.",
"TON","SG.GEN.PARL.ZS","No women were elected in 2008, however one woman was appointed to the Cabinet. As cabinet ministers also sit in parliament, there is one woman out of a total of 32 members.",
"TON","SG.NOD.CONS","There is no nondiscrimination provision.",
"TTO","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TTO","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TTO","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TTO","IT.NET.USER.ZS","Telecommunications Services of Trinidad and Tobago (TSTT). From 2004: Ministry of Public Administration and Information.",
"TUN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TUN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TUN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TUN","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"TUN","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"TUN","IT.NET.USER.ZS","Tunisie Telecom. Since 1997: Ministère des Technologies de la Communication.",
"TUR","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TUR","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TUR","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TUR","IS.RRS.GOOD.MT.K6","Source: OECD",
"TUR","IS.RRS.PASG.KM","Source: OECD",
"TUR","IT.NET.USER.ZS","Türk Telekomünikasyon A.S. From 2002: Telecommunications Authority.",
"TUV","IT.NET.USER.ZS","Tuvalu Telecommunications Corporation. Ministry of Communication and Transports",
"TZA","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"TZA","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TZA","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"TZA","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"TZA","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"TZA","IT.NET.USER.ZS","Tanzania Telecommunications Company Ltd (TTCL). From 2006: Tanzania Communications Regulatory Authority.",
"TZA","NY.GDP.PCAP.CD","Covers mainland Tanzania only.",
"TZA","NY.GDP.PCAP.CN","Covers mainland Tanzania only.",
"TZA","NY.GDP.PCAP.KD","Covers mainland Tanzania only.",
"TZA","NY.GDP.PCAP.KD.ZG","Covers mainland Tanzania only.",
"TZA","NY.GDP.PCAP.KN","Covers mainland Tanzania only.",
"TZA","NY.GDP.PCAP.PP.CD","Covers mainland Tanzania only.",
"TZA","NY.GDP.PCAP.PP.KD","Covers mainland Tanzania only.",
"TZA","NY.GNP.MKTP.PC.CD","Covers mainland Tanzania only.",
"TZA","NY.GNP.MKTP.PP.KD","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.CD","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.CN","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.KD","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.KD.ZG","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.KN","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.PP.CD","Covers mainland Tanzania only.",
"TZA","NY.GNP.PCAP.PP.KD","Covers mainland Tanzania only.",
"TZA","SP.ADO.TFRT","Including Zanzibar.",
"UGA","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"UGA","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"UGA","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"UGA","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"UGA","IT.NET.USER.ZS","Uganda Telecommunication Ltd. (UTL). From 1998: Uganda Communications Commission (UCC).",
"UKR","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"UKR","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"UKR","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"UKR","IS.RRS.GOOD.MT.K6","Source: OECD",
"UKR","IS.RRS.PASG.KM","Source: OECD",
"UKR","IT.NET.USER.ZS","State Department of Communications & Information Technology.",
"UKR","SG.NOD.CONS","There is no nondiscrimination provision.",
"UMC","SH.H2O.SMDW.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"UMC","SH.H2O.SMDW.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"UMC","SH.H2O.SMDW.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"UMC","SH.STA.SMSS.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"UMC","SH.STA.SMSS.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"UMC","SH.STA.SMSS.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"URY","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"URY","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"URY","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"URY","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"URY","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"URY","IT.NET.USER.ZS","Until 2003: Administración Nacional de Telecomunicaciones (ANTEL). Unidad Reguladora de Servicios de Comunicaciones.",
"URY","SG.NOD.CONS","There is no nondiscrimination provision.",
"USA","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"USA","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"USA","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"USA","IS.RRS.GOOD.MT.K6","Source: OECD",
"USA","IS.RRS.PASG.KM","Source: OECD",
"USA","IT.NET.USER.ZS","Federal Communications Commission (FCC).",
"USA","SG.GEN.PARL.ZS","The total refers to all voting members of the House.",
"USA","SG.NOD.CONS","There is no nondiscrimination provision.",
"UZB","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"UZB","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"UZB","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"UZB","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"UZB","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"UZB","IT.NET.USER.ZS","Communication and Information Agency of Uzbekistan.",
"UZB","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"UZB","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"UZB","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"UZB","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"UZB","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"UZB","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"UZB","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"UZB","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"VCT","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"VCT","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"VCT","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"VCT","IT.NET.USER.ZS","Cable & Wireless (West Indies) Ltd. (C&W). National Telecommunications Regulatory Comission.",
"VEN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"VEN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"VEN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"VEN","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"VEN","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"VEN","IT.NET.USER.ZS","Comisión Nacional de Telecomunicaciones (CONATEL).",
"VEN","NY.GNP.PCAP.CD","Based on official exchange rates.",
"VEN","SG.GEN.PARL.ZS","On 25 August 1999, the Constituent Assembly elected on 25 July adopted a dercree putting the bicameral Congress on indefinite recess",
"VGB","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"VGB","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"VGB","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"VIR","IT.NET.USER.ZS","Virgin Islands Telephone Corporation (Vitelco).",
"VNM","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"VNM","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"VNM","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"VNM","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"VNM","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"VNM","IT.NET.USER.ZS","Vietnam Post & Telecommunications Corp. (VNPT). From 2004. Ministry of Posts and Telematics (MPT).",
"VUT","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"VUT","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"VUT","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"VUT","IT.NET.USER.ZS","Telecom Vanuatu Limited. Office of the Vanuatu Telecom Regulator.",
"WLD","SH.H2O.SMDW.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"WLD","SH.H2O.SMDW.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"WLD","SH.H2O.SMDW.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"WLD","SH.STA.SMSS.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"WLD","SH.STA.SMSS.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"WLD","SH.STA.SMSS.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"WSM","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"WSM","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"WSM","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"WSM","IT.NET.USER.ZS","Samoa Communications Ltd.. Ministry of Communications and Information Technology.",
"XKX","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"XKX","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"XKX","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"XKX","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"XKX","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
