ref_area,indicator,source,time,obs_value,obs_status
KAZ,LAP_2GDP_NOC_RT,XA:1996,2011,48.3,I
KAZ,LAP_2GDP_NOC_RT,XA:1996,2012,47.7,I
KAZ,LAP_2GDP_NOC_RT,XA:1996,2013,44.3,I
KAZ,LAP_2GDP_NOC_RT,XA:1996,2014,44.2,I
KAZ,LAP_2GDP_NOC_RT,XA:1996,2015,44.2,I
KAZ,LAP_2GDP_NOC_RT,XA:1996,2016,41.8,I
KAZ,LAP_2GDP_NOC_RT,XA:1996,2017,41,I
KEN,LAP_2GDP_NOC_RT,XA:1909,2004,45.6,I
KEN,LAP_2GDP_NOC_RT,XA:1909,2005,45.1,I
KEN,LAP_2GDP_NOC_RT,XA:1909,2006,46,I
KEN,LAP_2GDP_NOC_RT,XA:1909,2007,45.1,I
KEN,LAP_2GDP_NOC_RT,XA:1909,2008,41.5,I
KEN,LAP_2GDP_NOC_RT,XA:1909,2009,42.4,I
KEN,LAP_2GDP_NOC_RT,XA:1909,2010,44.8,I
KEN,LAP_2GDP_NOC_RT,XA:1909,2011,43.2,I
KEN,LAP_2GDP_NOC_RT,XA:1909,2012,43.8,I
KEN,LAP_2GDP_NOC_RT,XA:1909,2013,44.8,I
KEN,LAP_2GDP_NOC_RT,XA:1909,2014,45.6,I
KEN,LAP_2GDP_NOC_RT,XA:1909,2015,44.1,I
KEN,LAP_2GDP_NOC_RT,XA:1909,2016,41.9,I
KEN,LAP_2GDP_NOC_RT,XA:1909,2017,43.9,I
KGZ,LAP_2GDP_NOC_RT,XA:2000,2004,38.6,I
KGZ,LAP_2GDP_NOC_RT,XA:2000,2005,38,I
KGZ,LAP_2GDP_NOC_RT,XA:2000,2006,42,I
KGZ,LAP_2GDP_NOC_RT,XA:2000,2007,39.7,I
KGZ,LAP_2GDP_NOC_RT,XA:2000,2008,37.5,I
KGZ,LAP_2GDP_NOC_RT,XA:2000,2009,39.3,I
KGZ,LAP_2GDP_NOC_RT,XA:2000,2010,39.9,I
KGZ,LAP_2GDP_NOC_RT,XA:2000,2011,39.2,I
KGZ,LAP_2GDP_NOC_RT,XA:2000,2012,40.6,I
KGZ,LAP_2GDP_NOC_RT,XA:2000,2013,41.4,I
KGZ,LAP_2GDP_NOC_RT,XA:2000,2014,39,I
KGZ,LAP_2GDP_NOC_RT,XA:2000,2015,38.5,I
KGZ,LAP_2GDP_NOC_RT,XA:2000,2016,40,I
KGZ,LAP_2GDP_NOC_RT,XA:2000,2017,39.4,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2004,44.5,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2005,42.5,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2006,42,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2007,41.1,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2008,41.2,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2009,42.3,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2010,39.7,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2011,38.6,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2012,37.8,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2013,37.7,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2014,37.7,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2015,37.7,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2016,37.6,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2017,37.6,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2004,54.9,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2005,56.1,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2006,56.4,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2007,55.7,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2008,55.3,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2009,54.4,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2010,52.6,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2011,52.9,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2012,53.8,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2013,54.1,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2014,54.5,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2015,54.3,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2016,54.3,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2017,53.8,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2004,28,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2005,23.1,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2006,21,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2007,22.4,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2008,21.2,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2009,28.9,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2010,27.9,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2011,24.8,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2012,24.8,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2013,26.2,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2014,29.2,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2015,29.2,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2016,29.1,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2017,29.4,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2004,53.6,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2005,53.4,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2006,51.6,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2007,52.1,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2008,51.8,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2009,51.8,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2010,51,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2011,50.7,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2012,50.4,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2013,50,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2014,50.1,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2015,50,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2016,49.9,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2017,49.7,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2004,46.7,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2005,47.2,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2006,47.4,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2007,46.6,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2008,46.6,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2009,46.5,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2010,46.8,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2011,47.5,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2012,47.3,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2013,47.3,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2014,47.4,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2015,47.6,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2016,47.5,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2017,47.5,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2004,40.4,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2005,40.2,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2006,39.9,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2007,39.6,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2008,39.7,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2009,39.6,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2010,39.5,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2011,39.3,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2012,39.1,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2013,38.9,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2014,39.1,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2015,39.1,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2016,39.1,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2017,38.9,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2004,42.8,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2005,42.6,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2006,42.7,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2007,42.7,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2008,42.8,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2009,42.9,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2010,42.8,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2011,44.6,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2012,39.6,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2013,43.8,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2014,44.2,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2015,43.2,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2016,43.1,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2017,41.2,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2004,48.6,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2005,50.6,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2006,48.8,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2007,50.3,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2008,49.1,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2009,50.3,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2010,51.1,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2011,50.5,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2012,50.7,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2013,50.7,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2014,49.8,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2015,51,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2016,49.9,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2017,50,I
LKA,LAP_2GDP_NOC_RT,XA:2017,2004,33.9,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2005,34,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2006,34.9,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2007,34.9,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2008,35.3,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2009,35.1,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2010,35.6,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2011,35.6,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2012,35.1,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2013,36.1,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2014,36,
LKA,LAP_2GDP_NOC_RT,XA:2017,2015,39,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2016,38.7,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2017,37.1,M
LSO,LAP_2GDP_NOC_RT,XA:1920,2004,62.9,I
LSO,LAP_2GDP_NOC_RT,XA:1920,2005,60.8,I
LSO,LAP_2GDP_NOC_RT,XA:1920,2006,57.7,I
LSO,LAP_2GDP_NOC_RT,XA:1920,2007,55.6,I
LSO,LAP_2GDP_NOC_RT,XA:1920,2008,55.5,I
LSO,LAP_2GDP_NOC_RT,XA:1920,2009,60.8,I
LSO,LAP_2GDP_NOC_RT,XA:1920,2010,61,I
LSO,LAP_2GDP_NOC_RT,XA:1920,2011,59.7,I
LSO,LAP_2GDP_NOC_RT,XA:1920,2012,62.1,I
LSO,LAP_2GDP_NOC_RT,XA:1920,2013,65.6,I
LSO,LAP_2GDP_NOC_RT,XA:1920,2014,65.2,I
LSO,LAP_2GDP_NOC_RT,XA:1920,2015,65.3,I
LSO,LAP_2GDP_NOC_RT,XA:1920,2016,65,I
LSO,LAP_2GDP_NOC_RT,XA:1920,2017,66.7,I
LTU,LAP_2GDP_NOC_RT,XA:1871,2004,45.6,M
LTU,LAP_2GDP_NOC_RT,XA:1871,2005,45.8,
LTU,LAP_2GDP_NOC_RT,XA:1871,2006,48.5,
LTU,LAP_2GDP_NOC_RT,XA:1871,2007,47.3,
LTU,LAP_2GDP_NOC_RT,XA:1871,2008,49.3,
LTU,LAP_2GDP_NOC_RT,XA:1871,2009,50.3,M
LTU,LAP_2GDP_NOC_RT,XA:1871,2010,45.8,M
LTU,LAP_2GDP_NOC_RT,XA:1871,2011,44,
LTU,LAP_2GDP_NOC_RT,XA:1871,2012,43.1,
LTU,LAP_2GDP_NOC_RT,XA:1871,2013,44.7,
LTU,LAP_2GDP_NOC_RT,XA:1871,2014,44.3,
LTU,LAP_2GDP_NOC_RT,XA:1871,2015,47.5,
LTU,LAP_2GDP_NOC_RT,XA:1871,2016,47.8,
LTU,LAP_2GDP_NOC_RT,XA:1871,2017,47.6,M
LUX,LAP_2GDP_NOC_RT,XA:1922,2004,56.7,
LUX,LAP_2GDP_NOC_RT,XA:1922,2005,55.6,
LUX,LAP_2GDP_NOC_RT,XA:1922,2006,54,
LUX,LAP_2GDP_NOC_RT,XA:1922,2007,52.5,
LUX,LAP_2GDP_NOC_RT,XA:1922,2008,55,
LUX,LAP_2GDP_NOC_RT,XA:1922,2009,58.6,
LUX,LAP_2GDP_NOC_RT,XA:1922,2010,54.8,
LUX,LAP_2GDP_NOC_RT,XA:1922,2011,53.5,
LUX,LAP_2GDP_NOC_RT,XA:1922,2012,55.2,
LUX,LAP_2GDP_NOC_RT,XA:1922,2013,54.2,
LUX,LAP_2GDP_NOC_RT,XA:1922,2014,52.4,
LUX,LAP_2GDP_NOC_RT,XA:1922,2015,54.7,
LUX,LAP_2GDP_NOC_RT,XA:1922,2016,56,M
LUX,LAP_2GDP_NOC_RT,XA:1922,2017,56.2,M
LVA,LAP_2GDP_NOC_RT,XA:1835,2004,44.4,M
LVA,LAP_2GDP_NOC_RT,XA:1835,2005,46.5,M
LVA,LAP_2GDP_NOC_RT,XA:1835,2006,47.9,M
LVA,LAP_2GDP_NOC_RT,XA:1835,2007,50.8,
LVA,LAP_2GDP_NOC_RT,XA:1835,2008,55.4,
LVA,LAP_2GDP_NOC_RT,XA:1835,2009,54.3,M
LVA,LAP_2GDP_NOC_RT,XA:1835,2010,49.5,M
LVA,LAP_2GDP_NOC_RT,XA:1835,2011,44.9,
LVA,LAP_2GDP_NOC_RT,XA:1835,2012,45.7,
LVA,LAP_2GDP_NOC_RT,XA:1835,2013,48.2,
LVA,LAP_2GDP_NOC_RT,XA:1835,2014,49.2,
LVA,LAP_2GDP_NOC_RT,XA:1835,2015,52.2,
LVA,LAP_2GDP_NOC_RT,XA:1835,2016,53.8,
LVA,LAP_2GDP_NOC_RT,XA:1835,2017,53.4,M
MAC,LAP_2GDP_NOC_RT,XA:1924,2004,27.9,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2005,29.9,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2006,31.2,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2007,32.8,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2008,32.2,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2009,30.6,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2010,24.6,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2011,22,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2012,22.1,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2013,21.1,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2014,23.4,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2015,31.6,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2016,32.6,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2017,31.7,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2004,47.7,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2005,49.1,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2006,44.7,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2007,43.1,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2008,42.9,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2009,44,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2010,43.7,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2011,45.7,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2012,46.9,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2013,45.9,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2014,46.3,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2015,44.3,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2016,44.3,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2017,43.5,I
MDA,LAP_2GDP_NOC_RT,XA:2031,2004,58.4,I
MDA,LAP_2GDP_NOC_RT,XA:2031,2005,59.2,I
MDA,LAP_2GDP_NOC_RT,XA:2031,2006,56.8,I
MDA,LAP_2GDP_NOC_RT,XA:2031,2007,56.2,I
MDA,LAP_2GDP_NOC_RT,XA:2031,2008,58.9,I
MDA,LAP_2GDP_NOC_RT,XA:2031,2009,62.5,I
MDA,LAP_2GDP_NOC_RT,XA:2031,2010,56.4,I
MDA,LAP_2GDP_NOC_RT,XA:2031,2011,54.7,I
MDA,LAP_2GDP_NOC_RT,XA:2031,2012,58.2,I
MDA,LAP_2GDP_NOC_RT,XA:2031,2013,56.8,I
MDA,LAP_2GDP_NOC_RT,XA:2031,2014,55.8,I
MDA,LAP_2GDP_NOC_RT,XA:2031,2015,60,I
MDA,LAP_2GDP_NOC_RT,XA:2031,2016,59.2,I
MDA,LAP_2GDP_NOC_RT,XA:2031,2017,58.7,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2004,43.7,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2005,44.6,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2006,45.3,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2007,46,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2008,46.6,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2009,49.9,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2010,49.8,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2011,48.5,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2012,47.2,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2013,47.5,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2014,47.5,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2015,47.7,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2016,47.4,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2017,47.2,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2004,43.2,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2005,45.3,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2006,40.8,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2007,42.5,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2008,42.1,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2009,43.8,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2010,42,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2011,41.7,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2012,42.2,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2013,41.5,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2014,41.3,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2015,41.6,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2016,41.1,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2017,41,I
MEX,LAP_2GDP_NOC_RT,XA:1875,2004,38.5,
MEX,LAP_2GDP_NOC_RT,XA:1875,2005,37.7,
MEX,LAP_2GDP_NOC_RT,XA:1875,2006,36.4,
MEX,LAP_2GDP_NOC_RT,XA:1875,2007,36,
MEX,LAP_2GDP_NOC_RT,XA:1875,2008,35.9,
MEX,LAP_2GDP_NOC_RT,XA:1875,2009,37.2,
MEX,LAP_2GDP_NOC_RT,XA:1875,2010,35.3,
MEX,LAP_2GDP_NOC_RT,XA:1875,2011,34.7,
MEX,LAP_2GDP_NOC_RT,XA:1875,2012,34.5,
MEX,LAP_2GDP_NOC_RT,XA:1875,2013,34.9,
MEX,LAP_2GDP_NOC_RT,XA:1875,2014,34.3,
MEX,LAP_2GDP_NOC_RT,XA:1875,2015,34.3,
MEX,LAP_2GDP_NOC_RT,XA:1875,2016,34.4,M
MEX,LAP_2GDP_NOC_RT,XA:1875,2017,34.6,M
MKD,LAP_2GDP_NOC_RT,XA:2039,2004,49.5,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2005,45.7,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2006,47.5,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2007,42.1,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2008,44.5,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2009,47.7,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2010,47.9,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2011,46.9,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2012,46.1,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2013,42.5,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2014,43.6,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2015,43.4,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2016,43.2,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2017,43.7,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2004,50.9,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2005,49.4,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2006,49.6,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2007,50.2,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2008,50.1,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2009,50.2,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2010,50.3,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2011,51.1,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2012,52.4,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2013,51.9,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2014,50.8,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2015,51.2,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2016,51.1,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2017,50.9,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2004,53.6,M
MLT,LAP_2GDP_NOC_RT,XA:1932,2005,51.5,M
MLT,LAP_2GDP_NOC_RT,XA:1932,2006,52.2,M
MLT,LAP_2GDP_NOC_RT,XA:1932,2007,51.9,M
MLT,LAP_2GDP_NOC_RT,XA:1932,2008,51.4,M
MLT,LAP_2GDP_NOC_RT,XA:1932,2009,51.7,
MLT,LAP_2GDP_NOC_RT,XA:1932,2010,50,M
MLT,LAP_2GDP_NOC_RT,XA:1932,2011,51.2,M
MLT,LAP_2GDP_NOC_RT,XA:1932,2012,51.8,M
MLT,LAP_2GDP_NOC_RT,XA:1932,2013,52.7,M
MLT,LAP_2GDP_NOC_RT,XA:1932,2014,50.4,M
MLT,LAP_2GDP_NOC_RT,XA:1932,2015,49.5,M
MLT,LAP_2GDP_NOC_RT,XA:1932,2016,49,M
MLT,LAP_2GDP_NOC_RT,XA:1932,2017,48.6,M
MMR,LAP_2GDP_NOC_RT,XA:1877,2004,46.4,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2005,46,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2006,45.7,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2007,45.5,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2008,47,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2009,46.3,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2010,45.9,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2011,45.5,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2012,44.8,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2013,44.3,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2014,44,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2015,44,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2016,44.3,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2017,44.4,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2004,45,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2005,45,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2006,44.8,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2007,45.1,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2008,45,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2009,45.5,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2010,44.8,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2011,44.7,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2012,45.4,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2013,44.7,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2014,45.3,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2015,45.6,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2016,45.7,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2017,45.7,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2004,33.1,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2005,33.4,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2006,30.6,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2007,32.6,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2008,37.8,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2009,43,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2010,34.8,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2011,36.8,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2012,38.9,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2013,38.1,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2014,38.8,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2015,40.1,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2016,39.8,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2017,41.4,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2004,58.6,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2005,55.2,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2006,53.9,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2007,53.8,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2008,53.3,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2009,52.8,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2010,52.2,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2011,51.6,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2012,51,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2013,50.5,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2014,49.9,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2015,49.5,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2016,49.8,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2017,49.7,I
MRT,LAP_2GDP_NOC_RT,XA:1936,2004,44,I
MRT,LAP_2GDP_NOC_RT,XA:1936,2005,43.2,I
MRT,LAP_2GDP_NOC_RT,XA:1936,2006,41,I
