"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"SVN","Slovenia","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"SVN","Slovenia","812","Unemployment assistance","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"SVN","Slovenia","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"SVN","Slovenia","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"SVN","Slovenia","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"SVN","Slovenia","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SVN","Slovenia","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"SVN","Slovenia","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.07,,
"SVN","Slovenia","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.02,,
"SVN","Slovenia","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.01,,
"SVN","Slovenia","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"SVN","Slovenia","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"SVN","Slovenia","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"SVN","Slovenia","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"SVN","Slovenia","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"SVN","Slovenia","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"SVN","Slovenia","82","Partial unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"SVN","Slovenia","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"SVN","Slovenia","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"SVN","Slovenia","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"SVN","Slovenia","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SVN","Slovenia","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"SVN","Slovenia","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"SVN","Slovenia","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"SVN","Slovenia","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"SVN","Slovenia","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"SVN","Slovenia","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"SVN","Slovenia","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"SVN","Slovenia","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"SVN","Slovenia","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"SVN","Slovenia","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"SVN","Slovenia","83","Part-time unemployment benefits","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"SVN","Slovenia","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"SVN","Slovenia","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"SVN","Slovenia","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"SVN","Slovenia","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SVN","Slovenia","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"SVN","Slovenia","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"SVN","Slovenia","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"SVN","Slovenia","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"SVN","Slovenia","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"SVN","Slovenia","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"SVN","Slovenia","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"SVN","Slovenia","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"SVN","Slovenia","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"SVN","Slovenia","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"SVN","Slovenia","84","Redundancy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"SVN","Slovenia","85","Bankruptcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.01,,
"SVN","Slovenia","85","Bankruptcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.02,,
"SVN","Slovenia","85","Bankruptcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.01,,
"SVN","Slovenia","85","Bankruptcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SVN","Slovenia","85","Bankruptcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"SVN","Slovenia","85","Bankruptcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.04,,
"SVN","Slovenia","85","Bankruptcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.03,,
"SVN","Slovenia","85","Bankruptcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.06,,
"SVN","Slovenia","85","Bankruptcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.03,,
"SVN","Slovenia","85","Bankruptcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.03,,
"SVN","Slovenia","85","Bankruptcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.03,,
"SVN","Slovenia","85","Bankruptcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.01,,
"SVN","Slovenia","85","Bankruptcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.01,,
"SVN","Slovenia","85","Bankruptcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.01,,
"SVN","Slovenia","85","Bankruptcy compensation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"EST","Estonia","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.02,,
"EST","Estonia","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.02,,
"EST","Estonia","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.02,,
"EST","Estonia","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.03,,
"EST","Estonia","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.04,,
"EST","Estonia","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.1,,
"EST","Estonia","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.09,,
"EST","Estonia","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.09,,
"EST","Estonia","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.1,,
"EST","Estonia","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.1,,
"EST","Estonia","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.1,,
"EST","Estonia","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.11,,
"EST","Estonia","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.12,,
"EST","Estonia","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.14,,
"EST","Estonia","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.14,,
"EST","Estonia","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.03,,
"EST","Estonia","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.03,,
"EST","Estonia","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.04,,
"EST","Estonia","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.02,,
"EST","Estonia","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.02,,
"EST","Estonia","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.12,,
"EST","Estonia","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.05,,
"EST","Estonia","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.08,,
"EST","Estonia","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.14,,
"EST","Estonia","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.1,,
"EST","Estonia","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.07,,
"EST","Estonia","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.07,,
"EST","Estonia","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.08,,
"EST","Estonia","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.07,,
"EST","Estonia","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.09,,
"EST","Estonia","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"EST","Estonia","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.01,,
"EST","Estonia","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"EST","Estonia","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"EST","Estonia","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"EST","Estonia","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"EST","Estonia","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.06,,
"EST","Estonia","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.04,,
"EST","Estonia","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.02,,
"EST","Estonia","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.02,,
"EST","Estonia","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.01,,
"EST","Estonia","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.01,,
"EST","Estonia","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.02,,
"EST","Estonia","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.03,,
"EST","Estonia","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.04,,
"EST","Estonia","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"EST","Estonia","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"EST","Estonia","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"EST","Estonia","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"EST","Estonia","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"EST","Estonia","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"EST","Estonia","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"EST","Estonia","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"EST","Estonia","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"EST","Estonia","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"EST","Estonia","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"EST","Estonia","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"EST","Estonia","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.07,,
"EST","Estonia","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.17,,
"EST","Estonia","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.19,,
"EST","Estonia","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"EST","Estonia","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"EST","Estonia","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"EST","Estonia","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"EST","Estonia","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"EST","Estonia","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"EST","Estonia","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"EST","Estonia","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"EST","Estonia","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"EST","Estonia","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"EST","Estonia","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"EST","Estonia","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"EST","Estonia","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"EST","Estonia","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"EST","Estonia","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"EST","Estonia","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"EST","Estonia","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.01,,
"EST","Estonia","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"EST","Estonia","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"EST","Estonia","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"EST","Estonia","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.02,,
"EST","Estonia","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.02,,
"EST","Estonia","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.01,,
"EST","Estonia","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.01,,
"EST","Estonia","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.01,,
"EST","Estonia","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.01,,
"EST","Estonia","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.01,,
"EST","Estonia","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.01,,
"EST","Estonia","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.01,,
"EST","Estonia","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.01,,
"EST","Estonia","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.17,,
"EST","Estonia","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.12,,
"EST","Estonia","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.08,,
"EST","Estonia","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.1,,
"EST","Estonia","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.21,,
"EST","Estonia","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",1.34,,
"EST","Estonia","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.84,,
"EST","Estonia","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.47,,
"EST","Estonia","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.42,,
"EST","Estonia","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.43,,
"EST","Estonia","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.38,,
"EST","Estonia","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.42,,
"EST","Estonia","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.44,,
"EST","Estonia","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.38,,
"EST","Estonia","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.4,,
"EST","Estonia","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"EST","Estonia","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"EST","Estonia","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"EST","Estonia","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"EST","Estonia","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"EST","Estonia","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"EST","Estonia","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"EST","Estonia","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"EST","Estonia","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"EST","Estonia","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"EST","Estonia","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"EST","Estonia","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"EST","Estonia","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"EST","Estonia","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"EST","Estonia","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"EST","Estonia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.23,,
"EST","Estonia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.18,,
"EST","Estonia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.15,,
"EST","Estonia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.15,,
"EST","Estonia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.27,,
"EST","Estonia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",1.58,,
"EST","Estonia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",1.06,,
"EST","Estonia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.69,,
"EST","Estonia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.7,,
"EST","Estonia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.66,,
"EST","Estonia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.57,,
"EST","Estonia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.63,,
"EST","Estonia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.74,,
"EST","Estonia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.79,,
"EST","Estonia","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.87,,
"EST","Estonia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.06,,
"EST","Estonia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.07,,
"EST","Estonia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.07,,
"EST","Estonia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.05,,
"EST","Estonia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.07,,
"EST","Estonia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.23,,
"EST","Estonia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.22,,
"EST","Estonia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.22,,
"EST","Estonia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.28,,
"EST","Estonia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.23,,
"EST","Estonia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.19,,
