"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"SWE","Sweden","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"SWE","Sweden","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"SWE","Sweden","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2004","2004",872,,
"SWE","Sweden","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2005","2005",951,,
"SWE","Sweden","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2006","2006",867,,
"SWE","Sweden","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2007","2007",505.868506,,
"SWE","Sweden","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2008","2008",421,,
"SWE","Sweden","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2009","2009",381,,
"SWE","Sweden","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2010","2010",754,,
"SWE","Sweden","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2011","2011",540,,
"SWE","Sweden","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2012","2012",478,,
"SWE","Sweden","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2013","2013",516,,
"SWE","Sweden","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2014","2014",301,,
"SWE","Sweden","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2015","2015",255,,
"SWE","Sweden","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2016","2016",299,,
"SWE","Sweden","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2017","2017",282.068027,,
"SWE","Sweden","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2018","2018",256.535984,,
"SWE","Sweden","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.03,,
"SWE","Sweden","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.03,,
"SWE","Sweden","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.03,,
"SWE","Sweden","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.02,,
"SWE","Sweden","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.01,,
"SWE","Sweden","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.01,,
"SWE","Sweden","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.02,,
"SWE","Sweden","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.01,,
"SWE","Sweden","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.01,,
"SWE","Sweden","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.01,,
"SWE","Sweden","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.01,,
"SWE","Sweden","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.01,,
"SWE","Sweden","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.01,,
"SWE","Sweden","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.01,,
"SWE","Sweden","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.01,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2004","2004",36929.70103,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2005","2005",35464.03952,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2006","2006",31227.08076,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2007","2007",23032.7431,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2008","2008",18465.05,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2009","2009",28392.843,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2010","2010",26627.498,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2011","2011",21972.171,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2012","2012",23287.15013,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2013","2013",25560.485,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2014","2014",24156.357,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2015","2015",23056.093,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2016","2016",24285.76,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2017","2017",24170.0993,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2018","2018",22265.74098,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",1.3,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",1.21,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",1,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.69,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.54,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.85,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.75,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.59,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.62,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.67,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.61,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.54,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.55,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.52,,
"SWE","Sweden","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.46,,
"SWE","Sweden","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"SWE","Sweden","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"SWE","Sweden","100","Total","EXP","Public expenditure, national currency units","A","Annual","2004","2004",65926,,
"SWE","Sweden","100","Total","EXP","Public expenditure, national currency units","A","Annual","2005","2005",67478,,
"SWE","Sweden","100","Total","EXP","Public expenditure, national currency units","A","Annual","2006","2006",67361,,
"SWE","Sweden","100","Total","EXP","Public expenditure, national currency units","A","Annual","2007","2007",55022,,
"SWE","Sweden","100","Total","EXP","Public expenditure, national currency units","A","Annual","2008","2008",46526.05,,
"SWE","Sweden","100","Total","EXP","Public expenditure, national currency units","A","Annual","2009","2009",58501.843,,
"SWE","Sweden","100","Total","EXP","Public expenditure, national currency units","A","Annual","2010","2010",65751.498,,
"SWE","Sweden","100","Total","EXP","Public expenditure, national currency units","A","Annual","2011","2011",64538.171,,
"SWE","Sweden","100","Total","EXP","Public expenditure, national currency units","A","Annual","2012","2012",70486.15013,,
"SWE","Sweden","100","Total","EXP","Public expenditure, national currency units","A","Annual","2013","2013",76599.485,,
"SWE","Sweden","100","Total","EXP","Public expenditure, national currency units","A","Annual","2014","2014",76570.357,,
"SWE","Sweden","100","Total","EXP","Public expenditure, national currency units","A","Annual","2015","2015",76199.093,,
"SWE","Sweden","100","Total","EXP","Public expenditure, national currency units","A","Annual","2016","2016",75699.76,,
"SWE","Sweden","100","Total","EXP","Public expenditure, national currency units","A","Annual","2017","2017",76199.141,,
"SWE","Sweden","100","Total","EXP","Public expenditure, national currency units","A","Annual","2018","2018",75334.82,,
"SWE","Sweden","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",2.33,,
"SWE","Sweden","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",2.3,,
"SWE","Sweden","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",2.16,,
"SWE","Sweden","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",1.66,,
"SWE","Sweden","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",1.36,,
"SWE","Sweden","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",1.75,,
"SWE","Sweden","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",1.84,,
"SWE","Sweden","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",1.73,,
"SWE","Sweden","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",1.88,,
"SWE","Sweden","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",2,,
"SWE","Sweden","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",1.92,,
"SWE","Sweden","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",1.79,,
"SWE","Sweden","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",1.71,,
"SWE","Sweden","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",1.65,,
"SWE","Sweden","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",1.56,,
"SWE","Sweden","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2004","2004",28996.29897,,
"SWE","Sweden","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2005","2005",32013.96048,,
"SWE","Sweden","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2006","2006",36133.91924,,
"SWE","Sweden","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2007","2007",31989.2569,,
"SWE","Sweden","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2008","2008",28061,,
"SWE","Sweden","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2009","2009",30109,,
"SWE","Sweden","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2010","2010",39124,,
"SWE","Sweden","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2011","2011",42566,,
"SWE","Sweden","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2012","2012",47199,,
"SWE","Sweden","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2013","2013",51039,,
"SWE","Sweden","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2014","2014",52414,,
"SWE","Sweden","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2015","2015",53143,,
"SWE","Sweden","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2016","2016",51414,,
"SWE","Sweden","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2017","2017",52029.0417,,
"SWE","Sweden","110","Active measures (10-70)","EXP","Public expenditure, national currency units","A","Annual","2018","2018",53069.07902,,
"SWE","Sweden","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",1.02,,
"SWE","Sweden","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",1.09,,
"SWE","Sweden","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",1.16,,
"SWE","Sweden","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.96,,
"SWE","Sweden","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.82,,
"SWE","Sweden","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.9,,
"SWE","Sweden","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",1.09,,
"SWE","Sweden","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",1.14,,
"SWE","Sweden","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",1.26,,
"SWE","Sweden","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",1.34,,
"SWE","Sweden","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",1.31,,
"SWE","Sweden","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",1.25,,
"SWE","Sweden","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",1.16,,
"SWE","Sweden","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",1.12,,
"SWE","Sweden","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",1.1,,
"SWE","Sweden","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2004","2004",36929.70103,,
"SWE","Sweden","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2005","2005",35464.03952,,
"SWE","Sweden","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2006","2006",31227.08076,,
"SWE","Sweden","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2007","2007",23032.7431,,
"SWE","Sweden","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2008","2008",18465.05,,
"SWE","Sweden","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2009","2009",28392.843,,
"SWE","Sweden","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2010","2010",26627.498,,
"SWE","Sweden","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2011","2011",21972.171,,
"SWE","Sweden","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2012","2012",23287.15013,,
"SWE","Sweden","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2013","2013",25560.485,,
"SWE","Sweden","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2014","2014",24156.357,,
"SWE","Sweden","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2015","2015",23056.093,,
"SWE","Sweden","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2016","2016",24285.76,,
"SWE","Sweden","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2017","2017",24170.0993,,
"SWE","Sweden","120","Passive measures (80-90)","EXP","Public expenditure, national currency units","A","Annual","2018","2018",22265.74098,,
"SWE","Sweden","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",1.3,,
"SWE","Sweden","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",1.21,,
"SWE","Sweden","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",1,,
"SWE","Sweden","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.69,,
"SWE","Sweden","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.54,,
"SWE","Sweden","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.85,,
"SWE","Sweden","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.75,,
"SWE","Sweden","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.59,,
"SWE","Sweden","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.62,,
"SWE","Sweden","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.67,,
"SWE","Sweden","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.61,,
"SWE","Sweden","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.54,,
"SWE","Sweden","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.55,,
"SWE","Sweden","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.52,,
"SWE","Sweden","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.46,,
"CHE","Switzerland","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2004","2004",597.1,,
"CHE","Switzerland","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2005","2005",615.3,,
"CHE","Switzerland","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2006","2006",615,,
"CHE","Switzerland","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2007","2007",597.2,,
"CHE","Switzerland","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2008","2008",578.5,,
"CHE","Switzerland","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2009","2009",643,,
"CHE","Switzerland","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2010","2010",689,,
"CHE","Switzerland","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2011","2011",677,,
"CHE","Switzerland","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2012","2012",666,,
"CHE","Switzerland","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2013","2013",674,,
"CHE","Switzerland","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2014","2014",686,,
"CHE","Switzerland","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2015","2015",702,,
"CHE","Switzerland","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2016","2016",721,,
"CHE","Switzerland","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2017","2017",732,,
"CHE","Switzerland","10","PES and administration","EXP","Public expenditure, national currency units","A","Annual","2018","2018",761.1,,
"CHE","Switzerland","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.12,,
"CHE","Switzerland","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.12,,
"CHE","Switzerland","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.11,,
"CHE","Switzerland","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.1,,
"CHE","Switzerland","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.1,,
"CHE","Switzerland","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.11,,
"CHE","Switzerland","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.11,,
"CHE","Switzerland","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.11,,
"CHE","Switzerland","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.11,,
"CHE","Switzerland","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.11,,
"CHE","Switzerland","10","PES and administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.11,,
